Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2021-01-24,32289.37890625,1391.609375,141.47731018066406,0.35388100147247314,0.27155598998069763,0.008727000094950199
2021-01-25,32366.392578125,1324.414794921875,137.44419860839844,0.34388598799705505,0.2621789872646332,0.008383000269532204
2021-01-26,32569.849609375,1357.05810546875,134.75526428222656,0.34423398971557617,0.26156699657440186,0.008255000226199627
2021-01-27,30432.546875,1253.1871337890625,122.94947052001953,0.3130800127983093,0.23906999826431274,0.007482000160962343
2021-01-28,31649.60546875,1298.101806640625,130.5916748046875,0.3333030045032501,0.25542300939559937,0.012555000372231007
2021-01-29,34316.38671875,1382.5228271484375,135.0125732421875,0.348131000995636,0.29467400908470154,0.047162000089883804
2021-01-30,34269.5234375,1376.115478515625,133.4000244140625,0.362619012594223,0.32486599683761597,0.028176000341773033
2021-01-31,33114.359375,1314.9862060546875,129.57081604003906,0.344897985458374,0.30570200085639954,0.037195999175310135
2021-02-01,33537.17578125,1369.04052734375,131.95193481445312,0.4020330011844635,0.3218350112438202,0.03487500175833702
2021-02-02,35510.2890625,1515.1937255859375,142.50697326660156,0.4262470006942749,0.3366200029850006,0.03152000159025192
2021-02-03,37472.08984375,1660.9095458984375,155.61203002929688,0.4413999915122986,0.3421509861946106,0.03711999952793121
2021-02-04,36926.06640625,1594.7626953125,145.148193359375,0.44105100631713867,0.3252289891242981,0.05328899994492531
2021-02-05,38144.30859375,1718.65087890625,154.8522186279297,0.5378739833831787,0.349606990814209,0.04693499952554703
2021-02-06,39266.01171875,1677.8468017578125,155.71473693847656,0.6278859972953796,0.37630000710487366,0.05759499967098236
2021-02-07,38903.44140625,1614.227783203125,151.14007568359375,0.663237988948822,0.3834730088710785,0.07878199964761734
2021-02-08,46196.46484375,1746.6168212890625,167.21905517578125,0.6825109720230103,0.39560601115226746,0.07882499694824219
2021-02-09,46481.10546875,1768.0350341796875,182.11447143554688,0.7035160064697266,0.3967370092868805,0.07006999850273132
2021-02-10,44918.18359375,1744.243408203125,182.1743927001953,0.9303179979324341,0.41241899132728577,0.07289600372314453
2021-02-11,47909.33203125,1783.7979736328125,184.49600219726562,0.9277409911155701,0.45291200280189514,0.0696759968996048
2021-02-12,47504.8515625,1843.5325927734375,197.23170471191406,0.925586998462677,0.5278429985046387,0.07006900012493134
